ID,X,Y,datetime,population
A,699364.168590403,5508232.19505552,2017-01-24T14:02:16Z,1
A,699374.867890888,5508201.633075,2017-01-24T16:00:53Z,1
A,699463.170897158,5508269.81821378,2017-01-24T18:00:53Z,1
A,699822.560273488,5508324.03293527,2017-01-24T20:00:54Z,1
A,699757.173350655,5508149.40735461,2017-01-24T22:01:09Z,1
A,699821.660994053,5508026.27265298,2017-01-25T00:01:43Z,1
A,699819.714961313,5508014.56160974,2017-01-25T02:01:24Z,1
A,699941.536273698,5508173.34337671,2017-01-25T04:01:55Z,1
A,699986.629784742,5508124.24774582,2017-01-25T06:00:53Z,1
A,699908.378268296,5507864.23309029,2017-01-25T08:01:18Z,1
A,699901.015207907,5507866.45037873,2017-01-25T10:02:11Z,1
A,700255.547148218,5508045.59596382,2017-01-25T12:02:42Z,1
A,700697.713235245,5507860.38512259,2017-01-25T14:01:45Z,1
A,700389.166137998,5507963.66649161,2017-01-25T16:01:24Z,1
A,700396.748165564,5507972.70920735,2017-01-25T18:00:55Z,1
A,700559.041549204,5507469.18207366,2017-01-25T20:02:03Z,1
A,700582.101493715,5506761.29595475,2017-01-25T22:01:42Z,1
A,700970.506280688,5506200.53854144,2017-01-26T00:01:13Z,1
A,702832.233819636,5506238.95315748,2017-01-26T02:00:48Z,1
A,702843.32414513,5506251.49682754,2017-01-26T04:01:00Z,1
A,703646.567085173,5506275.97058171,2017-01-26T06:01:51Z,1
A,703810.14186772,5506374.94392481,2017-01-26T08:00:53Z,1
A,703810.713422207,5506389.47613809,2017-01-26T10:01:13Z,1
A,703906.525665818,5506360.03331148,2017-01-26T12:00:51Z,1
A,704020.378443857,5506517.10610735,2017-01-26T14:01:11Z,1
A,704023.309106283,5506506.44348253,2017-01-26T16:00:53Z,1
A,704023.262623054,5506505.2518408,2017-01-26T18:00:53Z,1
A,703915.553198819,5506590.14534973,2017-01-26T20:00:48Z,1
A,703627.898359392,5506446.92181176,2017-01-26T22:00:56Z,1
A,703593.235670493,5506382.6563573,2017-01-27T00:00:53Z,1
A,703630.460756843,5506393.297055,2017-01-27T02:01:16Z,1
A,703682.131191339,5506171.80043807,2017-01-27T04:01:18Z,1
A,703582.373464456,5506378.46414057,2017-01-27T06:00:48Z,1
A,703545.188894515,5506395.0155593,2017-01-27T08:02:13Z,1
A,703832.889767381,5506330.73594023,2017-01-27T10:00:36Z,1
A,704082.577897782,5506283.33301809,2017-01-27T12:00:55Z,1
A,704202.561186875,5506115.889203,2017-01-27T14:00:54Z,1
A,704039.721779579,5506080.86445973,2017-01-27T16:00:48Z,1
A,704051.761632076,5506067.28600738,2017-01-27T18:01:00Z,1
A,703874.255816705,5506002.14327065,2017-01-27T20:01:53Z,1
A,703960.645080919,5505841.61950939,2017-01-27T22:00:39Z,1
A,704092.653305661,5505909.42702778,2017-01-28T00:02:18Z,1
A,704103.931270574,5505894.03266654,2017-01-28T02:00:53Z,1
A,703595.868908851,5506009.63723808,2017-01-28T04:01:00Z,1
A,703257.017283072,5505903.14144254,2017-01-28T06:01:10Z,1
A,703255.712842783,5505928.16940551,2017-01-28T08:00:44Z,1
A,703235.545805536,5505932.74135297,2017-01-28T10:00:48Z,1
A,700875.951160147,5505735.56970424,2017-01-28T12:01:14Z,1
A,700164.666618407,5507203.42875619,2017-01-28T14:00:52Z,1
A,699679.806798973,5507267.31271309,2017-01-28T16:01:31Z,1
A,699720.600725241,5507258.82541108,2017-01-28T18:00:55Z,1
A,699601.816523419,5507201.19610566,2017-01-28T20:01:54Z,1
A,699406.868054177,5507379.36082395,2017-01-28T22:01:23Z,1
A,699393.723086039,5507383.0806974,2017-01-29T00:01:23Z,1
A,699505.624134907,5507334.39433986,2017-01-29T02:01:27Z,1
A,699500.19535245,5507361.57126281,2017-01-29T04:00:54Z,1
A,699500.301740379,5507337.90456571,2017-01-29T06:00:53Z,1
A,699147.930176673,5507340.09019238,2017-01-29T08:02:07Z,1
A,698825.831462182,5507437.54341218,2017-01-29T12:00:54Z,1
A,698804.552622219,5507213.64956044,2017-01-29T14:00:53Z,1
A,698792.084108645,5507222.25662091,2017-01-29T16:01:16Z,1
A,698795.285128769,5507230.01378161,2017-01-29T18:00:42Z,1
A,698681.051031683,5507245.16299234,2017-01-29T20:02:41Z,1
A,698526.164401097,5507302.9549905,2017-01-29T22:00:54Z,1
A,698527.825056906,5507268.04936234,2017-01-30T00:00:51Z,1
A,698663.793712921,5507112.31778797,2017-01-30T02:01:12Z,1
A,698552.118400566,5507280.38092963,2017-01-30T04:01:23Z,1
A,698678.796191133,5506963.93855701,2017-01-30T06:01:24Z,1
A,698691.551564955,5506897.48579027,2017-01-30T08:01:24Z,1
A,698661.543300382,5506916.2306102,2017-01-30T10:01:31Z,1
A,698231.99959119,5506896.54609593,2017-01-30T12:01:54Z,1
A,698164.561641066,5506901.32163712,2017-01-30T14:01:55Z,1
A,695889.966774082,5507157.53252741,2017-01-30T16:01:34Z,1
A,695662.171506707,5507890.60754048,2017-01-30T18:00:54Z,1
A,695806.245315789,5508052.02908862,2017-01-30T20:00:54Z,1
A,695537.87639787,5508208.02390131,2017-01-30T22:02:07Z,1
A,695653.195610976,5508140.306245,2017-01-31T00:01:08Z,1
A,695650.619322805,5508117.91827704,2017-01-31T02:01:18Z,1
A,695952.80076109,5508094.73521132,2017-01-31T04:01:21Z,1
A,696010.459216487,5508090.20468918,2017-01-31T06:01:11Z,1
A,695828.343758968,5508136.18581315,2017-01-31T08:00:55Z,1
A,695820.578704664,5508156.89815814,2017-01-31T10:01:04Z,1
A,696016.006158651,5508174.60525588,2017-01-31T12:01:31Z,1
A,696166.173952453,5508305.69897966,2017-01-31T14:01:38Z,1
A,696166.388473298,5508307.7434928,2017-01-31T16:01:53Z,1
A,696352.872427551,5508518.23562826,2017-01-31T18:01:24Z,1
A,696824.848663132,5507853.26786916,2017-02-01T00:00:55Z,1
A,696817.322737865,5507829.71781585,2017-02-01T02:02:38Z,1
A,696815.345942436,5507806.48495267,2017-02-01T04:01:52Z,1
A,696683.431435138,5508177.56743937,2017-02-01T06:01:41Z,1
A,696618.195021597,5508052.15667998,2017-02-01T08:00:42Z,1
A,696598.284690644,5508047.58435226,2017-02-01T10:00:54Z,1
A,696018.914257749,5508020.81024073,2017-02-01T12:01:42Z,1
A,695824.117907021,5508084.05054744,2017-02-01T14:00:53Z,1
A,695830.071705815,5508074.71122416,2017-02-01T16:00:54Z,1
A,695800.826482936,5507461.91783822,2017-02-01T18:02:21Z,1
A,695799.42004409,5507465.83403317,2017-02-01T20:01:53Z,1
A,695763.049823274,5508160.26266396,2017-02-01T22:03:00Z,1
A,695578.154540857,5508217.71035654,2017-02-02T00:02:40Z,1
A,695662.201326575,5508094.73708925,2017-02-02T02:01:25Z,1
A,695663.884419364,5508092.29345678,2017-02-02T04:00:48Z,1
A,695606.320091233,5508240.78487485,2017-02-02T06:02:09Z,1
A,695592.652831792,5508223.47397553,2017-02-02T10:00:55Z,1
A,695636.164150805,5508310.05933668,2017-02-02T12:03:10Z,1
A,695587.709063273,5508312.45412816,2017-02-02T16:00:54Z,1
A,695587.990453464,5508316.0720701,2017-02-02T18:01:35Z,1
A,696489.356768269,5508608.88818581,2017-02-03T00:01:43Z,1
A,696482.471455808,5508603.1754495,2017-02-03T02:00:53Z,1
A,696859.017664997,5508479.19552434,2017-02-03T06:01:47Z,1
A,696867.296786943,5508481.71510737,2017-02-03T08:00:49Z,1
A,698784.160856315,5507704.44625759,2017-02-03T14:00:53Z,1
A,698810.55944351,5507678.89954522,2017-02-03T16:00:48Z,1
A,698942.136394175,5507583.50216413,2017-02-03T18:00:47Z,1
A,698909.306893824,5507633.27903697,2017-02-03T22:01:54Z,1
A,698847.881440055,5507607.33100454,2017-02-04T00:00:42Z,1
A,698845.347976314,5507594.17044192,2017-02-04T02:00:48Z,1
A,698917.480758976,5507650.54096024,2017-02-04T04:02:51Z,1
A,698844.771497772,5507598.68030378,2017-02-04T06:00:37Z,1
A,698871.891470344,5507638.64369484,2017-02-04T08:02:12Z,1
A,698863.405943137,5507572.11656314,2017-02-04T10:00:44Z,1
A,698988.300916011,5507339.76286621,2017-02-04T14:00:54Z,1
A,698995.061484797,5507381.70054417,2017-02-04T16:00:54Z,1
A,698980.435766574,5507343.92335007,2017-02-04T18:00:48Z,1
A,698971.41140637,5507367.2834626,2017-02-04T20:01:24Z,1
A,698940.614902036,5507274.49053863,2017-02-04T22:02:19Z,1
A,698943.89714863,5507318.00295465,2017-02-05T00:00:43Z,1
A,698943.22739297,5507318.3593029,2017-02-05T02:00:54Z,1
A,698970.745270455,5507330.8184618,2017-02-05T04:00:51Z,1
A,698899.975034938,5507361.83157365,2017-02-05T06:00:47Z,1
A,698760.766989504,5507373.98491705,2017-02-05T08:00:32Z,1
